"Black Creek Road"
Time (hr),Q+ (ft^3/s),Q- (ft^3/s),V+ (ft^3),V- (ft^3)
24.50000000000000,  6.730728028E+001,  0.000000000E+000,  4.267302576E+006,  3.049230202E+001
24.66666666666667,  6.681733600E+001,  0.000000000E+000,  4.307539435E+006,  3.049230202E+001
24.83333333333333,  6.633670895E+001,  0.000000000E+000,  4.347485058E+006,  3.049230202E+001
25.00000000000000,  6.586535823E+001,  0.000000000E+000,  4.387145206E+006,  3.049230202E+001
25.16666666666667,  6.540268447E+001,  0.000000000E+000,  4.426525256E+006,  3.049230202E+001
25.33333333333333,  6.494812815E+001,  0.000000000E+000,  4.465630249E+006,  3.049230202E+001
25.50000000000000,  6.450185052E+001,  0.000000000E+000,  4.504464900E+006,  3.049230202E+001
25.66666666666667,  6.406220828E+001,  0.000000000E+000,  4.543033705E+006,  3.049230202E+001
25.83333333333333,  6.362936403E+001,  0.000000000E+000,  4.581340849E+006,  3.049230202E+001
26.00000000000000,  6.320299068E+001,  0.000000000E+000,  4.619390317E+006,  3.049230202E+001
26.16666666666667,  6.278326555E+001,  0.000000000E+000,  4.657185868E+006,  3.049230202E+001
26.33333333333333,  6.236886102E+001,  0.000000000E+000,  4.694731101E+006,  3.049230202E+001
26.50000000000000,  6.195994155E+001,  0.000000000E+000,  4.732029415E+006,  3.049230202E+001
26.66666666666667,  6.155578921E+001,  0.000000000E+000,  4.769083945E+006,  3.049230202E+001
26.83333333333333,  6.115712429E+001,  0.000000000E+000,  4.805897674E+006,  3.049230202E+001
27.00000000000000,  6.076324021E+001,  0.000000000E+000,  4.842473516E+006,  3.049230202E+001
27.16666666666667,  6.037380373E+001,  0.000000000E+000,  4.878814285E+006,  3.049230202E+001
27.33333333333333,  5.998846376E+001,  0.000000000E+000,  4.914922725E+006,  3.049230202E+001
27.50000000000000,  5.960696764E+001,  0.000000000E+000,  4.950801149E+006,  3.049230202E+001
27.66666666666667,  5.922917230E+001,  0.000000000E+000,  4.986451870E+006,  3.049230202E+001
27.83333333333333,  5.885480428E+001,  0.000000000E+000,  5.021877005E+006,  3.049230202E+001
28.00000000000000,  5.848424750E+001,  0.000000000E+000,  5.057078573E+006,  3.049230202E+001
28.16666666666667,  5.811637326E+001,  0.000000000E+000,  5.092058521E+006,  3.049230202E+001
28.33333333333333,  5.775164589E+001,  0.000000000E+000,  5.126818742E+006,  3.049230202E+001
28.50000000000000,  5.738987850E+001,  0.000000000E+000,  5.161361067E+006,  3.049230202E+001
28.66666666666667,  5.703102348E+001,  0.000000000E+000,  5.195687282E+006,  3.049230202E+001
28.83333333333333,  5.667534570E+001,  0.000000000E+000,  5.229799051E+006,  3.049230202E+001
29.00000000000000,  5.632155217E+001,  0.000000000E+000,  5.263697881E+006,  3.049230202E+001
29.16666666666667,  5.597015919E+001,  0.000000000E+000,  5.297385223E+006,  3.049230202E+001
29.33333333333333,  5.562053956E+001,  0.000000000E+000,  5.330862338E+006,  3.049230202E+001
29.50000000000000,  5.527366535E+001,  0.000000000E+000,  5.364130495E+006,  3.049230202E+001
29.66666666666667,  5.492927856E+001,  0.000000000E+000,  5.397191338E+006,  3.049230202E+001
29.83333333333333,  5.458757616E+001,  0.000000000E+000,  5.430046273E+006,  3.049230202E+001
30.00000000000000,  5.424748332E+001,  0.000000000E+000,  5.462696549E+006,  3.049230202E+001
30.16666666666667,  5.390998562E+001,  0.000000000E+000,  5.495143598E+006,  3.049230202E+001
30.33333333333333,  5.357467301E+001,  0.000000000E+000,  5.527388897E+006,  3.049230202E+001
30.50000000000000,  5.324166254E+001,  0.000000000E+000,  5.559433681E+006,  3.049230202E+001
30.66666666666667,  5.291137273E+001,  0.000000000E+000,  5.591279519E+006,  3.049230202E+001
30.83333333333333,  5.258326339E+001,  0.000000000E+000,  5.622927877E+006,  3.049230202E+001
