"S-15-114"
Time (hr),Q+ (ft^3/s),Q- (ft^3/s),V+ (ft^3),V- (ft^3)
32.16666666666666,  8.091507337E+000,  4.377313695E-008,  1.486348837E+007,  1.720641259E+003
32.33333333333334,  8.012847782E+000,  3.906051400E-008,  1.486831959E+007,  1.720641284E+003
32.50000000000000,  7.935350948E+000,  3.608720187E-008,  1.487310399E+007,  1.720641306E+003
32.66666666666666,  7.859048821E+000,  3.404102561E-008,  1.487784222E+007,  1.720641327E+003
32.83333333333334,  7.783777594E+000,  3.252880603E-008,  1.488253503E+007,  1.720641347E+003
33.00000000000000,  7.709649205E+000,  3.134414281E-008,  1.488718302E+007,  1.720641366E+003
33.16666666666666,  7.636504987E+000,  3.037140115E-008,  1.489178683E+007,  1.720641385E+003
33.33333333333334,  7.564182019E+000,  2.954327077E-008,  1.489634705E+007,  1.720641403E+003
33.50000000000000,  7.492493405E+000,  2.881528485E-008,  1.490086397E+007,  1.720641420E+003
33.66666666666666,  7.422105933E+000,  2.816146130E-008,  1.490533826E+007,  1.720641437E+003
33.83333333333334,  7.352744624E+000,  2.756372503E-008,  1.490977067E+007,  1.720641454E+003
34.00000000000000,  7.284404568E+000,  2.700969190E-008,  1.491416176E+007,  1.720641470E+003
34.16666666666666,  7.217020225E+000,  2.649064301E-008,  1.491851215E+007,  1.720641486E+003
34.33333333333334,  7.150312037E+000,  2.600028823E-008,  1.492282236E+007,  1.720641502E+003
34.50000000000000,  7.084913004E+000,  2.553399033E-008,  1.492709288E+007,  1.720641518E+003
34.66666666666666,  7.020380352E+000,  2.508884653E-008,  1.493132452E+007,  1.720641533E+003
34.83333333333334,  6.955667982E+000,  2.466097274E-008,  1.493551725E+007,  1.720641548E+003
35.00000000000000,  6.891868233E+000,  2.424888663E-008,  1.493967150E+007,  1.720641562E+003
35.16666666666666,  6.829316547E+000,  2.385092340E-008,  1.494378775E+007,  1.720641577E+003
35.33333333333334,  6.767855881E+000,  2.346573674E-008,  1.494786690E+007,  1.720641591E+003
35.50000000000000,  6.707482516E+000,  2.309222269E-008,  1.495190946E+007,  1.720641605E+003
35.66666666666666,  6.647870456E+000,  2.272946725E-008,  1.495591604E+007,  1.720641619E+003
35.83333333333334,  6.589036378E+000,  2.237669600E-008,  1.495988709E+007,  1.720641632E+003
36.00000000000000,  6.531067841E+000,  2.203371114E-008,  1.496382308E+007,  1.720641646E+003
36.16666666666666,  6.473837355E+000,  2.169901983E-008,  1.496772450E+007,  1.720641659E+003
36.33333333333334,  6.417437558E+000,  2.137259692E-008,  1.497159182E+007,  1.720641672E+003
36.50000000000000,  6.362013444E+000,  2.215020136E-005,  1.497542559E+007,  1.720643227E+003
36.66091230774594,  6.309347543E+000,  7.808724862E-005,  1.497909571E+007,  1.720674408E+003
36.66666666666666,  6.307439885E+000,  6.673950276E-005,  1.497922639E+007,  1.720675902E+003
36.83333333333334,  6.253519607E+000,  4.566134586E-006,  1.498299467E+007,  1.720687424E+003
37.00000000000000,  6.200467178E+000,  1.149159180E-006,  1.498673085E+007,  1.720688832E+003
37.16666666666666,  6.147243865E+000,  4.580706238E-007,  1.499043509E+007,  1.720689271E+003
37.33333333333334,  6.095061202E+000,  2.335144121E-007,  1.499410775E+007,  1.720689468E+003
37.50000000000000,  6.042934884E+000,  1.395650893E-007,  1.499774915E+007,  1.720689577E+003
37.66666666666666,  5.991639381E+000,  9.331156719E-008,  1.500135946E+007,  1.720689645E+003
37.83333333333334,  5.941122556E+000,  6.791063961E-008,  1.500493923E+007,  1.720689693E+003
38.00000000000000,  5.891509828E+000,  5.276221043E-008,  1.500848898E+007,  1.720689729E+003
38.16666666666666,  5.842408620E+000,  4.312952296E-008,  1.501200913E+007,  1.720689757E+003
38.33333333333334,  5.793871007E+000,  3.667841720E-008,  1.501549998E+007,  1.720689781E+003
38.50000000000000,  5.745931222E+000,  3.216755352E-008,  1.501896189E+007,  1.720689802E+003
38.66666666666666,  5.698597700E+000,  2.889511019E-008,  1.502239523E+007,  1.720689820E+003
38.83333333333334,  5.651895405E+000,  2.644383513E-008,  1.502580036E+007,  1.720689836E+003
39.00000000000000,  5.605866584E+000,  2.455500007E-008,  1.502917763E+007,  1.720689852E+003
39.16666666666666,  5.560513789E+000,  2.306414445E-008,  1.503252756E+007,  1.720689866E+003
39.33333333333334,  5.515506153E+000,  2.185712191E-008,  1.503585032E+007,  1.720689879E+003
39.50000000000000,  5.470985189E+000,  2.086114064E-008,  1.503914622E+007,  1.720689892E+003
39.66666666666666,  5.427022329E+000,  2.002388820E-008,  1.504241559E+007,  1.720689904E+003
39.83333333333334,  5.383569853E+000,  1.930813136E-008,  1.504565873E+007,  1.720689916E+003
40.00000000000000,  5.340541386E+000,  1.868687035E-008,  1.504887595E+007,  1.720689928E+003
40.16666666666666,  5.297762243E+000,  1.814019549E-008,  1.505206742E+007,  1.720689939E+003
40.33333333333334,  5.255625513E+000,  1.765319624E-008,  1.505523342E+007,  1.720689949E+003
40.50000000000000,  5.213830806E+000,  1.721454989E-008,  1.505837425E+007,  1.720689960E+003
40.66666666666666,  5.172642618E+000,  1.681555040E-008,  1.506149019E+007,  1.720689970E+003
40.83333333333334,  5.131809811E+000,  1.644942291E-008,  1.506458152E+007,  1.720689980E+003
41.00000000000000,  5.091427062E+000,  1.611127867E-008,  1.506764847E+007,  1.720689990E+003
41.16666666666666,  5.051557371E+000,  1.579596937E-008,  1.507069132E+007,  1.720689999E+003
41.33333333333334,  5.012221627E+000,  1.550057100E-008,  1.507371042E+007,  1.720690009E+003
41.50000000000000,  4.973261225E+000,  1.522233454E-008,  1.507670602E+007,  1.720690018E+003
41.66666666666666,  4.934932348E+000,  1.495901388E-008,  1.507967844E+007,  1.720690027E+003
41.83333333333334,  4.896447787E+000,  1.470876104E-008,  1.508262779E+007,  1.720690036E+003
42.00000000000000,  4.858688981E+000,  1.447004601E-008,  1.508555430E+007,  1.720690045E+003
42.16666666666666,  4.821181626E+000,  1.424159210E-008,  1.508845829E+007,  1.720690053E+003
42.33333333333334,  4.784289490E+000,  1.402232263E-008,  1.509133990E+007,  1.720690062E+003
